city,date,fare,ride_id
East Danielview,2019-01-15 3:55,21.97,2343912425577
North Timothy,2019-02-16 17:53,14.94,2343912425577
Sotoville,2019-04-22 3:14,31.24,2343912425577
Grayville,2019-01-25 10:17,39.35,2343912425577
Myersshire,2019-04-30 10:54,41.25,2343912425577
Barronchester,2019-01-09 9:01,38.57,2343912425577
Mezachester,2019-01-02 16:22,47.07,2343912425577
East Marymouth,2019-01-19 19:28,29.94,2343912425577
West Kimmouth,2019-02-10 23:43,23.35,2343912425577
Veronicaberg,2019-01-31 2:16,23.41,2343912425577
Josephside,2019-04-10 10:56,32.26,2343912425577
Sotoville,2019-04-27 19:45,28.84,2343912425577
Veronicaberg,2019-01-18 18:40,44.05,2343912425577
Victoriaport,2019-03-19 16:48,29.54,2343912425577
New Raymond,2019-01-10 12:41,49.19,2343912425577
West Hannah,2019-02-13 9:44,42.61,2343912425577
East Danielview,2019-05-02 19:46,19.41,2343912425577
Veronicaberg,2019-01-29 3:50,48.05,2343912425577
Davidfurt,2019-02-03 13:58,33.84,2343912425577
Davidfurt,2019-02-20 1:41,46.67,2343912425577
South Teresa,2019-04-25 11:50,38.81,2343912425577
West Hannah,2019-01-07 19:37,46.64,2343912425577
Lake Ann,2019-03-30 17:23,23.87,2343912425577
Bethanyland,2019-01-25 1:04,41.85,2343912425577
East Danielview,2019-02-14 20:03,20.26,2343912425577
South Brenda,2019-02-13 15:40,31.67,2343912425577
Colemanland,2019-04-16 18:17,42.08,2343912425577
Davidfurt,2019-04-06 15:38,17.99,2343912425577
Bethanyland,2019-01-28 8:33,23.73,2343912425577
Sotoville,2019-01-21 10:21,34.06,2343912425577
East Aaronbury,2019-01-10 8:33,23.02,2343912425577
Colemanland,2019-01-11 0:28,49.28,2343912425577
Lewishaven,2019-04-27 7:18,18.56,2343912425577
Lake Omar,2019-01-17 18:29,28.54,2343912425577
New Shannonberg,2019-02-12 20:27,15.31,2343912425577
North Jeffrey,2019-02-16 19:18,26.66,2343912425577
South Brenda,2019-02-14 7:07,16.86,2343912425577
North Richardhaven,2019-02-07 13:18,27.02,2343912425577
South Brenda,2019-04-10 20:04,35.83,2343912425577
Grayville,2019-01-20 19:11,24.53,2343912425577
Victoriaport,2019-01-15 19:03,14.87,2343912425577
South Teresa,2019-04-27 14:37,45.77,2343912425577
East Marymouth,2019-04-23 14:20,33.66,2343912425577
Lake Omar,2019-03-03 13:17,33.97,2343912425577
Lake Scott,2019-02-18 11:38,47.37,2343912425577
Port Shane,2019-02-16 17:52,22.81,2343912425577
Davidfurt,2019-04-27 23:52,45.98,2343912425577
Lake Ann,2019-01-10 4:20,18.22,2343912425577
New Raymond,2019-01-31 19:56,12.87,2343912425577
West Hannah,2019-03-09 11:22,21.44,2343912425577
Port Shane,2019-03-23 9:36,18.58,2343912425577
Barronchester,2019-02-04 14:59,45.75,2343912425577
Davidfurt,2019-02-12 10:07,49.55,2343912425577
Grayville,2019-05-01 14:27,26.26,2343912425577
Lake Robertside,2019-02-24 6:25,41.57,2343912425577
North Richardhaven,2019-01-16 13:38,21.06,2343912425577
Lewisland,2019-03-01 4:34,43.77,2343912425577
Mezachester,2019-02-13 9:16,38.55,2343912425577
Sotoville,2019-01-02 0:13,44.71,2343912425577
Mezachester,2019-04-19 9:25,17.51,2343912425577
South Teresa,2019-04-15 8:06,23.06,2343912425577
Davidfurt,2019-02-18 7:04,17.06,2343912425577
Lewisland,2019-02-18 12:17,23.87,2343912425577
East Aaronbury,2019-04-04 6:02,16.9,2343912425577
Mezachester,2019-02-17 13:16,34.17,2343912425577
North Timothy,2019-02-24 13:40,12.86,2343912425577
Veronicaberg,2019-04-23 20:34,47.51,2343912425577
Lake Scott,2019-03-16 18:07,20.1,2343912425577
New Raymond,2019-03-19 17:37,28.19,2343912425577
Josephside,2019-02-10 7:56,35.39,2343912425577
East Kentstad,2019-03-18 11:45,33.83,2343912425577
Williamsonville,2019-04-25 17:18,32.93,2343912425577
East Kentstad,2019-04-12 15:21,17.26,2343912425577
New Olivia,2019-03-22 5:00,24.8,2343912425577
Lake Ann,2019-02-08 10:30,40.27,2343912425577
Lake Omar,2019-03-29 20:14,14.77,2343912425577
Lake Omar,2019-01-17 4:55,35.94,2343912425577
Josephside,2019-02-28 11:07,41.18,2343912425577
East Kentstad,2019-03-04 21:52,20.83,2343912425577
Williamsonville,2019-03-22 3:05,38.41,2343912425577
Bethanyland,2019-04-30 19:49,27.99,2343912425577
North Timothy,2019-04-18 0:06,26.98,2343912425577
Lake Ann,2019-03-13 5:28,45.43,2343912425577
Mezachester,2019-04-14 2:15,15.17,2343912425577
New Shannonberg,2019-04-17 20:06,39.47,2343912425577
West Kimmouth,2019-03-24 21:04,49.96,2343912425577
New Raymond,2019-02-01 4:56,35.6,2343912425577
East Danielview,2019-05-04 2:14,40.02,2343912425577
Brandonfort,2019-04-19 5:52,44.24,2343912425577
New Olivia,2019-04-10 23:05,48.31,2343912425577
Myersshire,2019-02-15 13:31,40.6,2343912425577
Davidfurt,2019-02-01 4:21,20.44,2343912425577
Port Shane,2019-02-16 3:35,29.99,2343912425577
South Brenda,2019-03-08 11:06,41.85,2343912425577
New Shannonberg,2019-02-26 18:56,24.28,2343912425577
Lake Scott,2019-02-02 5:37,26.45,2343912425577
Rodriguezview,2019-02-19 8:21,42.1,2343912425577
Lake Robertside,2019-03-30 0:54,16.53,2343912425577
Veronicaberg,2019-03-28 11:03,26.01,2343912425577
Colemanland,2019-02-16 3:51,15.04,2343912425577
Myersshire,2019-04-24 8:51,26.84,2343912425577
New Olivia,2019-05-07 2:49,15.41,2343912425577
Nicolechester,2019-03-08 16:35,26.12,2343912425577
South Brenda,2019-04-26 23:15,33.74,2343912425577
South Teresa,2019-02-23 16:30,26.28,2343912425577
North Timothy,2019-02-19 14:30,22.97,2343912425577
Davidfurt,2019-02-03 3:14,40.18,2343912425577
East Danielview,2019-04-16 21:06,42.94,2343912425577
Brandonfort,2019-03-16 20:49,19.23,2343912425577
Lake Robertside,2019-01-23 0:46,14.29,2343912425577
South Brenda,2019-04-27 7:34,30.28,2343912425577
South Teresa,2019-01-20 8:25,30.37,2343912425577
East Danielview,2019-03-04 4:10,17.89,2343912425577
New Shannonberg,2019-05-02 21:53,28.99,2343912425577
Barronchester,2019-04-28 11:49,39.19,2343912425577
Barronchester,2019-03-19 19:18,46.42,2343912425577
West Hannah,2019-02-22 23:29,23.36,2343912425577
Nicolechester,2019-04-28 17:38,34.87,2343912425577
Lake Robertside,2019-02-10 15:11,20.98,2343912425577
Colemanland,2019-02-10 3:12,35.76,2343912425577
Bethanyland,2019-04-17 22:37,28.68,2343912425577
East Marymouth,2019-04-09 1:04,29.03,2343912425577
Rodriguezview,2019-04-22 20:56,44.68,2343912425577
Colemanland,2019-02-19 2:23,23.45,2343912425577
Lake Omar,2019-04-13 23:28,25.61,2343912425577
Davidfurt,2019-04-18 15:43,47.3,2343912425577
Davidfurt,2019-04-03 17:52,21.29,2343912425577
New Raymond,2019-03-28 14:25,14.75,2343912425577
Lake Scott,2019-02-02 14:18,17.55,2343912425577
Lake Scott,2019-02-22 6:26,37.51,2343912425577
West Kimmouth,2019-02-02 19:04,36.71,2343912425577
Davidfurt,2019-05-07 14:38,13.05,2343912425577
Port Shane,2019-03-27 11:55,28.8,2343912425577
Lake Ann,2019-05-02 6:15,47.44,2343912425577
North Timothy,2019-04-24 12:24,37.71,2343912425577
East Marymouth,2019-02-24 18:02,27.38,2343912425577
Lake Robertside,2019-01-25 21:44,48.81,2343912425577
Josephside,2019-02-25 10:17,35.8,2343912425577
Lake Robertside,2019-01-13 4:32,44.66,2343912425577
East Marymouth,2019-03-22 21:54,14.13,2343912425577
South Teresa,2019-01-13 15:30,20.93,2343912425577
Lake Robertside,2019-04-27 6:20,28.29,2343912425577
Lake Robertside,2019-04-07 6:35,46.5,2343912425577
Lake Omar,2019-01-03 1:16,14.61,2343912425577
Bethanyland,2019-03-23 21:53,40.07,2343912425577
West Kimmouth,2019-04-29 2:04,31.59,2343912425577
Lewisland,2019-02-11 9:00,30.56,2343912425577
Barronchester,2019-04-02 19:38,28.55,2343912425577
Mezachester,2019-05-07 15:34,44.87,2343912425577
Rodriguezview,2019-04-07 3:41,13.71,2343912425577
Lewishaven,2019-04-12 15:01,49.15,2343912425577
South Brenda,2019-02-18 6:29,41.32,2343912425577
Lake Omar,2019-04-15 16:39,45.64,2343912425577
Lewisland,2019-01-30 14:09,46.7,2343912425577
Nicolechester,2019-01-22 14:48,32.03,2343912425577
Lake Scott,2019-01-11 0:04,23.44,2343912425577
Davidfurt,2019-02-05 18:23,27.55,2343912425577
Port Shane,2019-04-18 0:52,12.05,2343912425577
Bethanyland,2019-03-14 9:47,44.31,2343912425577
South Teresa,2019-03-08 5:29,42.68,2343912425577
Josephside,2019-04-12 14:30,37.37,2343912425577
Myersshire,2019-04-17 23:24,20.51,2343912425577
Victoriaport,2019-02-06 16:28,45.86,2343912425577
Brandonfort,2019-01-30 1:51,17.5,2343912425577
Bethanyland,2019-03-15 13:10,39.66,2343912425577
East Marymouth,2019-03-05 19:06,25.44,2343912425577
North Jeffrey,2019-03-19 6:00,31.16,2343912425577
Victoriaport,2019-01-29 4:04,35.5,2343912425577
Mezachester,2019-01-15 4:53,16.6,2343912425577
Rodriguezview,2019-02-14 1:59,30.39,2343912425577
West Hannah,2019-02-23 11:22,23.5,2343912425577
Port Shane,2019-03-17 0:39,47.75,2343912425577
Colemanland,2019-01-22 10:21,46.43,2343912425577
Nicolechester,2019-03-28 4:12,26.22,2343912425577
Josephside,2019-01-02 7:26,33.57,2343912425577
Lewisland,2019-01-23 18:17,26.69,2343912425577
South Teresa,2019-02-11 15:07,28.64,2343912425577
West Kimmouth,2019-02-18 11:53,49.38,2343912425577
Davidfurt,2019-03-09 23:07,26.24,2343912425577
North Jeffrey,2019-02-21 12:56,22.96,2343912425577
East Kentstad,2019-04-10 20:44,21.38,2343912425577
Brandonfort,2019-04-04 21:13,21.56,2343912425577
Lewishaven,2019-03-29 7:24,14.21,2343912425577
East Danielview,2019-04-26 8:14,40.76,2343912425577
Veronicaberg,2019-04-02 3:59,16.63,2343912425577
Lake Omar,2019-05-05 23:39,12.45,2343912425577
Lake Omar,2019-04-13 7:09,24.9,2343912425577
Josephside,2019-03-18 22:55,35.58,2343912425577
Port Shane,2019-03-19 12:25,40.39,2343912425577
Rodriguezview,2019-02-21 1:34,36.37,2343912425577
East Kentstad,2019-01-10 11:15,24.65,2343912425577
Brandonfort,2019-03-03 4:25,46.01,2343912425577
North Timothy,2019-03-17 8:33,45.33,2343912425577
North Richardhaven,2019-03-19 5:25,18.01,2343912425577
East Danielview,2019-02-04 11:01,38.38,2343912425577
Colemanland,2019-04-05 5:23,43.91,2343912425577
East Marymouth,2019-03-13 8:07,27.54,2343912425577
Lake Robertside,2019-02-16 7:14,47.31,2343912425577
North Jeffrey,2019-04-27 10:17,20.41,2343912425577
East Danielview,2019-03-27 16:22,36,2343912425577
New Olivia,2019-02-05 22:03,35.76,2343912425577
Lake Robertside,2019-02-12 9:45,20.03,2343912425577
South Brenda,2019-03-19 19:25,48.98,2343912425577
Josephside,2019-04-24 10:29,42.58,2343912425577
West Kimmouth,2019-03-05 22:04,48.2,2343912425577
Barronchester,2019-04-05 14:12,33.5,2343912425577
Bethanyland,2019-03-06 10:01,13.86,2343912425577
Lake Omar,2019-02-20 21:56,33.61,2343912425577
Williamsonville,2019-04-28 19:35,16.96,2343912425577
Colemanland,2019-01-19 15:24,24.4,2343912425577
Port Shane,2019-01-30 20:43,49.52,2343912425577
West Kimmouth,2019-03-13 14:50,18.72,2343912425577
Nicolechester,2019-05-05 8:45,15.43,2343912425577
Mezachester,2019-04-19 19:05,29.12,2343912425577
New Olivia,2019-03-27 9:35,34.54,2343912425577
East Danielview,2019-01-25 11:58,48.32,2343912425577
Brandonfort,2019-04-15 4:12,47.17,2343912425577
Port Shane,2019-04-03 22:33,15.59,2343912425577
Colemanland,2019-05-04 4:24,12.62,2343912425577
South Teresa,2019-03-05 19:18,32.29,2343912425577
South Brenda,2019-04-25 7:08,23.6,2343912425577
East Aaronbury,2019-04-11 3:24,34.4,2343912425577
Sotoville,2019-03-13 16:06,14.36,2343912425577
West Hannah,2019-01-21 19:54,41.95,2343912425577
South Teresa,2019-03-09 9:54,25.08,2343912425577
Bethanyland,2019-04-02 4:29,34.38,2343912425577
West Hannah,2019-03-02 17:06,13.92,2343912425577
Lake Robertside,2019-04-03 3:27,12.76,2343912425577
Colemanland,2019-01-10 6:49,27.7,2343912425577
East Marymouth,2019-02-12 23:18,47.41,2343912425577
New Raymond,2019-02-11 17:28,17.97,2343912425577
Randallchester,2019-04-13 11:13,43.22,2343912425577
North Holly,2019-02-02 14:54,12.42,2343912425577
Michaelberg,2019-03-27 18:27,54.85,2343912425577
Lake Latoyabury,2019-02-23 21:12,47.9,2343912425577
Lake Latoyabury,2019-05-06 8:57,51.8,2343912425577
Taylorhaven,2019-04-06 1:01,45.31,2343912425577
Garzaport,2019-02-18 18:27,36.16,2343912425577
New Ryantown,2019-01-27 17:33,42.68,2343912425577
Lake Latoyabury,2019-04-02 21:00,13.46,2343912425577
North Holly,2019-02-16 17:02,39.46,2343912425577
Bradshawfurt,2019-03-06 21:44,19.74,2343912425577
South Marychester,2019-02-19 0:23,32.72,2343912425577
Bradshawfurt,2019-03-24 18:53,57.51,2343912425577
Lake Latoyabury,2019-01-22 12:42,13.5,2343912425577
South Marychester,2019-01-02 11:18,52.12,2343912425577
Jessicaport,2019-01-01 9:45,43.69,2343912425577
South Jennifer,2019-04-01 9:32,21.63,2343912425577
South Marychester,2019-02-21 19:16,55.4,2343912425577
South Saramouth,2019-02-20 16:32,44.29,2343912425577
Lake Latoyabury,2019-04-22 16:56,38.46,2343912425577
Lake Jamie,2019-03-13 6:41,26.09,2343912425577
Newtonview,2019-01-08 6:19,19.39,2343912425577
Michaelberg,2019-01-18 0:46,15.12,2343912425577
Jessicaport,2019-01-14 7:09,18.05,2343912425577
South Marychester,2019-01-15 21:44,30.26,2343912425577
North Jaime,2019-03-06 9:09,44.17,2343912425577
Penaborough,2019-02-24 0:44,21.89,2343912425577
North Jaime,2019-03-12 13:05,23.21,2343912425577
Lake Latoyabury,2019-04-16 21:12,24.1,2343912425577
South Jennifer,2019-03-07 19:10,48.79,2343912425577
Taylorhaven,2019-03-05 21:19,38.18,2343912425577
Jessicaport,2019-04-13 16:08,39.89,2343912425577
South Marychester,2019-03-27 12:07,34.42,2343912425577
Penaborough,2019-04-27 6:02,38.33,2343912425577
New Ryantown,2019-04-18 19:43,42.97,2343912425577
North Jaime,2019-04-04 13:13,51.83,2343912425577
Harringtonfort,2019-01-06 7:38,47.33,2343912425577
South Jennifer,2019-04-05 14:35,32.2,2343912425577
North Holly,2019-01-04 3:31,24.88,2343912425577
Newtonview,2019-02-05 22:53,45.02,2343912425577
Randallchester,2019-02-19 3:52,58.55,2343912425577
Bradshawfurt,2019-03-24 7:34,19.89,2343912425577
South Marychester,2019-02-25 19:06,54.66,2343912425577
Bradshawfurt,2019-02-18 22:21,34.32,2343912425577
Bradshawfurt,2019-04-08 13:46,55.19,2343912425577
Jessicaport,2019-03-18 16:59,33.72,2343912425577
Michaelberg,2019-03-27 21:48,38.62,2343912425577
West Heather,2019-03-12 4:22,26.55,2343912425577
Garzaport,2019-04-17 1:48,17.31,2343912425577
North Jaime,2019-02-01 8:59,17.05,2343912425577
New Ryantown,2019-02-04 23:54,45.7,2343912425577
North Holly,2019-04-21 21:14,18.54,2343912425577
West Heather,2019-02-22 9:01,17.4,2343912425577
Taylorhaven,2019-04-03 5:41,38.92,2343912425577
Bradshawfurt,2019-04-07 21:12,49.7,2343912425577
Michaelberg,2019-01-11 4:39,16.42,2343912425577
Michaelberg,2019-04-22 17:28,19.27,2343912425577
North Holly,2019-03-28 0:12,35.45,2343912425577
North Jaime,2019-05-06 0:58,41.18,2343912425577
North Jaime,2019-04-04 1:58,43.86,2343912425577
South Marychester,2019-04-23 12:21,25.94,2343912425577
North Holly,2019-01-23 6:52,40.24,2343912425577
Michaelberg,2019-05-02 11:57,52.71,2343912425577
West Heather,2019-02-22 1:46,33.38,2343912425577
Bradshawfurt,2019-02-23 12:00,37.05,2343912425577
Penaborough,2019-01-14 15:58,54.1,2343912425577
New Ryantown,2019-04-30 1:50,50.81,2343912425577
Michaelberg,2019-01-19 12:38,38.68,2343912425577
Taylorhaven,2019-04-01 16:37,54.65,2343912425577
South Jennifer,2019-04-02 10:26,14.11,2343912425577
Bradshawfurt,2019-04-10 9:47,19.07,2343912425577
Taylorhaven,2019-03-05 4:46,29.45,2343912425577
Harringtonfort,2019-02-17 4:42,30.58,2343912425577
Randallchester,2019-02-11 5:42,25.78,2343912425577
New Ryantown,2019-04-05 21:38,50.98,2343912425577
Penaborough,2019-02-03 17:15,51.8,2343912425577
South Jennifer,2019-04-10 20:46,43.25,2343912425577
Lake Jamie,2019-04-30 21:26,37.33,2343912425577
Harringtonfort,2019-04-16 16:30,17.39,2343912425577
South Jennifer,2019-01-30 1:40,37.05,2343912425577
Bradshawfurt,2019-01-19 20:21,56.78,2343912425577
Jessicaport,2019-05-01 8:14,22.44,2343912425577
Lake Latoyabury,2019-03-29 9:11,13.84,2343912425577
Lake Jamie,2019-01-18 7:36,43.57,2343912425577
Randallchester,2019-03-25 13:36,10.37,2343912425577
Harringtonfort,2019-03-10 10:11,19.02,2343912425577
Lake Latoyabury,2019-01-24 13:32,34.74,2343912425577
Taylorhaven,2019-04-02 9:17,47.07,2343912425577
South Jennifer,2019-03-11 0:51,49.82,2343912425577
Harringtonfort,2019-02-26 7:03,54.66,2343912425577
Newtonview,2019-04-01 13:39,26.73,2343912425577
Michaelberg,2019-03-10 10:05,56.48,2343912425577
Penaborough,2019-01-22 15:36,10.11,2343912425577
Lake Latoyabury,2019-04-14 7:06,11.94,2343912425577
North Jaime,2019-04-27 17:58,14.01,2343912425577
West Heather,2019-02-04 16:29,13.97,2343912425577
West Heather,2019-04-18 19:33,46.6,2343912425577
West Heather,2019-03-02 21:04,20.99,2343912425577
South Saramouth,2019-01-28 15:55,31.25,2343912425577
West Heather,2019-03-06 20:06,48.11,2343912425577
Garzaport,2019-05-06 16:57,18.9,2343912425577
South Saramouth,2019-03-27 21:07,11.87,2343912425577
Randallchester,2019-04-07 23:42,10.79,2343912425577
Harringtonfort,2019-01-09 15:30,31.84,2343912425577
South Saramouth,2019-04-12 18:11,57.23,2343912425577
North Holly,2019-01-03 19:51,19.9,2343912425577
New Ryantown,2019-05-05 19:29,26.53,2343912425577
West Heather,2019-02-02 6:28,53.07,2343912425577
Lake Latoyabury,2019-02-25 4:10,16.18,2343912425577
South Marychester,2019-01-19 11:40,49.44,2343912425577
Jessicaport,2019-01-31 17:57,58.29,2343912425577
Michaelberg,2019-03-22 22:20,38.3,2343912425577
North Holly,2019-04-18 19:26,30.94,2343912425577
Michaelberg,2019-03-13 14:40,37.72,2343912425577
Lake Jamie,2019-02-25 23:46,28.65,2343912425577
Lake Jamie,2019-04-19 4:32,16.29,2343912425577
North Holly,2019-03-18 10:38,40.34,2343912425577
Michaelberg,2019-01-27 18:43,38.42,2343912425577
Lake Jamie,2019-04-29 1:58,54.22,2343912425577
Bradshawfurt,2019-01-30 10:55,51.39,2343912425577
Michaelberg,2019-04-29 17:04,13.38,2343912425577
Lake Latoyabury,2019-01-30 0:05,20.76,2343912425577
North Jaime,2019-02-10 21:03,11.11,2343912425577
West Heather,2019-05-07 19:22,44.94,2343912425577
Newtonview,2019-04-25 10:20,55.84,2343912425577
